N_Processo;Tipo_Movimentação;Data;Objeto;Tempo;Censura
1,00432E+19;Conclusão-Decurso de Prazo;12/09/2016;Inscrição / Documentação;22;0
1,00432E+19;Redistribuição;19/02/2018;Inscrição / Documentação;651;1
1,00452E+19;Conclusão-Distribuição;06/06/2016;Anistia Política;2;0
1,00452E+19;Conclusão-Documento;30/06/2016;Anistia Política;1;0
1,00452E+19;Conclusão-Documento;01/12/2016;Anistia Política;50;0
1,00452E+19;Conclusão-Petição;15/07/2019;Anistia Política;18;0
1,00452E+19;Petição;23/08/2019;Anistia Política;101;1
1,00504E+19;Conclusão-Documento;24/06/2016;Outros;3;0
1,00504E+19;Conclusão-Decurso de Prazo;18/08/2016;Outros;1;0
1,00504E+19;Conclusão-Documento;14/09/2016;Outros;21;0
1,00504E+19;Conclusão-Decurso de Prazo;20/01/2017;Outros;3;0
1,00504E+19;Redistribuição;19/02/2018;Outros;651;1
1,00503E+19;Conclusão-Documento;23/06/2016;Outros;5;0
1,00503E+19;Conclusão-Documento;17/08/2016;Outros;2;0
1,00503E+19;Conclusão-Decurso de Prazo;22/09/2016;Outros;4;0
1,00503E+19;Redistribuição;19/02/2018;Outros;651;1
1,00291E+19;Conclusão-Documento;15/05/2017;FGTS/Fundo de Garantia Por Tempo de Serviço;2;0
1,00291E+19;Conclusão-Petição;06/06/2017;FGTS/Fundo de Garantia Por Tempo de Serviço;20;0
1,00291E+19;Conclusão-Ato ordinatorio;26/06/2017;FGTS/Fundo de Garantia Por Tempo de Serviço;11;0
1,00291E+19;Redistribuição;19/02/2018;FGTS/Fundo de Garantia Por Tempo de Serviço;651;1
1,00733E+19;Conclusão-Mero expediente;08/08/2017;Gratificações de Atividade;1;0
1,00733E+19;Conclusão-Redistribuição;09/08/2017;Gratificações de Atividade;1;0
1,00733E+19;Conclusão-Petição;09/04/2018;Gratificações de Atividade;46;0
1,00733E+19;Decurso de Prazo;05/08/2019;Gratificações de Atividade;119;1
1,006E+19;Conclusão-Distribuição;26/06/2017;Outros;42;0
1,006E+19;Conclusão-Decurso de Prazo;08/02/2018;Outros;8;0
1,006E+19;Conclusão-Decurso de Prazo;02/04/2019;Outros;133;0
1,006E+19;Petição;05/09/2019;Outros;88;1
1,00764E+19;Conclusão-Remessa;04/08/2017;Causas Supervenientes à Sentença;3;0
1,00764E+19;Conclusão-Mero expediente;07/08/2017;Causas Supervenientes à Sentença;18;0
1,00764E+19;Conclusão-Petição;07/03/2018;Causas Supervenientes à Sentença;72;0
1,00764E+19;Decurso de Prazo;30/06/2019;Causas Supervenientes à Sentença;155;1
1,0085E+19;Conclusão-Documento;24/10/2016;CND/Certidão Negativa de Débito;18;0
1,0085E+19;Conclusão-Expedição de documento;07/02/2018;CND/Certidão Negativa de Débito;146;0
1,0085E+19;Decurso de Prazo;24/08/2019;CND/Certidão Negativa de Débito;100;1
1,00338E+19;Conclusão-Distribuição;29/05/2017;Anulação;2;0
1,00338E+19;Conclusão-Expedição de documento;05/06/2017;Anulação;3;0
1,00338E+19;Conclusão-Petição;10/08/2018;Anulação;32;0
1,00338E+19;Conclusão-Petição;27/05/2019;Anulação;189;1
1,0076E+19;Conclusão-Remessa;07/08/2017;Causas Supervenientes à Sentença;1;0
1,0076E+19;Conclusão-Redistribuição;24/08/2017;Causas Supervenientes à Sentença;1;0
1,0076E+19;Conclusão-Petição;18/04/2018;Causas Supervenientes à Sentença;30;0
1,0076E+19;Petição;01/07/2019;Causas Supervenientes à Sentença;154;1
1,00858E+19;Conclusão-Documento;17/08/2017;Causas Supervenientes à Sentença;1;0
1,00858E+19;Conclusão-Redistribuição;24/08/2017;Causas Supervenientes à Sentença;1;0
1,00858E+19;Conclusão-Petição;18/04/2018;Causas Supervenientes à Sentença;29;0
1,00858E+19;Decurso de Prazo;05/08/2019;Causas Supervenientes à Sentença;119;1
1,00768E+19;Conclusão-Decurso de Prazo;13/09/2016;Outros;1;0
1,00768E+19;Conclusão-Mero expediente;14/09/2016;Outros;6;0
1,00768E+19;Conclusão-Redistribuição;22/09/2016;Outros;5;0
1,00768E+19;Conclusão-Expedição de documento;07/02/2018;Outros;33;0
1,0075E+19;Conclusão-Remessa;18/07/2017;Outros;3;0
1,0075E+19;Conclusão-Assistência Judiciária Gratuita;25/07/2017;Outros;1;0
1,0075E+19;Conclusão-Petição;13/12/2017;Outros;30;0
1,0075E+19;Conclusão-Petição;08/10/2018;Outros;28;0
1,0075E+19;Decurso de Prazo;24/05/2019;Outros;192;1
1,00856E+19;Conclusão-Remessa;08/08/2017;FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério;1;0
1,00856E+19;Conclusão-Petição;31/10/2017;FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério;156;0
1,00856E+19;Petição;23/10/2018;FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério;405;1
1,00804E+19;Conclusão-Remessa;07/08/2017;Outros;1;0
1,00804E+19;Conclusão-Decurso de Prazo;18/06/2018;Outros;269;0
1,00804E+19;Decurso de Prazo;03/07/2019;Outros;152;1
1,00295E+19;Conclusão-Documento;17/05/2017;Outros;5;0
1,00295E+19;Conclusão-Ausência das condições da ação;11/07/2017;Outros;35;0
1,00295E+19;Redistribuição;19/02/2018;Outros;651;1
1,00692E+19;Conclusão-Remessa;18/07/2017;FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério;22;0
1,00692E+19;Conclusão-Petição;31/10/2017;FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério;156;0
1,00692E+19;Petição;23/10/2018;FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério;405;1
1,00714E+19;Conclusão-Remessa;02/08/2017;Indenização por Dano Moral;7;0
1,00714E+19;Conclusão-Petição;08/02/2018;Indenização por Dano Moral;62;0
1,00714E+19;Suspensão ou Sobrestamento;13/04/2018;Indenização por Dano Moral;598;1
1,00984E+19;Conclusão-Documento;27/08/2017;Outros;1;0
1,00984E+19;Conclusão-Decurso de Prazo;24/10/2017;Outros;7;0
1,00984E+19;Conclusão-Petição;27/02/2018;Outros;126;0
1,00984E+19;Conclusão-Decurso de Prazo;08/10/2018;Outros;22;0
1,00984E+19;Juntada;09/07/2019;Outros;146;1
1,00957E+19;Conclusão-Remessa;14/08/2017;Inquérito / Processo / Recurso Administrativo;2;0
1,00957E+19;Conclusão-Petição;18/12/2017;Inquérito / Processo / Recurso Administrativo;22;0
1,00957E+19;Conclusão-Petição;17/09/2018;Inquérito / Processo / Recurso Administrativo;64;0
1,00957E+19;Conclusão-Juntada;27/05/2019;Inquérito / Processo / Recurso Administrativo;46;0
1,00957E+19;Petição;12/07/2019;Inquérito / Processo / Recurso Administrativo;143;1
1,00992E+19;Conclusão-Remessa;17/08/2017;Causas Supervenientes à Sentença;4;0
1,00992E+19;Conclusão-Redistribuição;24/08/2017;Causas Supervenientes à Sentença;1;0
1,00992E+19;Conclusão-Petição;22/02/2018;Causas Supervenientes à Sentença;47;0
1,00992E+19;Conclusão-Petição;09/11/2018;Causas Supervenientes à Sentença;21;0
1,00992E+19;Conclusão-Petição;08/03/2019;Causas Supervenientes à Sentença;73;0
1,00992E+19;Decurso de Prazo;05/08/2019;Causas Supervenientes à Sentença;119;1
1,01002E+19;Conclusão-Remessa;21/08/2017;Causas Supervenientes à Sentença;3;0
1,01002E+19;Conclusão-Redistribuição;24/08/2017;Causas Supervenientes à Sentença;1;0
1,01002E+19;Conclusão-Petição;22/02/2018;Causas Supervenientes à Sentença;42;0
1,01002E+19;Decurso de Prazo;05/08/2019;Causas Supervenientes à Sentença;119;1
1,01007E+19;Conclusão-Recebimento;18/08/2017;Causas Supervenientes à Sentença;4;0
1,01007E+19;Conclusão-Redistribuição;25/08/2017;Causas Supervenientes à Sentença;3;0
1,01007E+19;Conclusão-Petição;05/03/2018;Causas Supervenientes à Sentença;73;0
1,01007E+19;Petição;01/07/2019;Causas Supervenientes à Sentença;154;1
1,01032E+19;Conclusão-Mudança de Classe Processual;24/08/2017;Outros;4;0
1,01032E+19;Conclusão-Petição;29/09/2017;Outros;5;0
1,01032E+19;Conclusão-Petição;30/11/2017;Outros;11;0
1,01032E+19;Conclusão-Decurso de Prazo;09/02/2018;Outros;14;0
1,01032E+19;Juntada;05/07/2019;Outros;150;1
1,0101E+19;Conclusão-Recebimento;18/08/2017;Causas Supervenientes à Sentença;3;0
1,0101E+19;Conclusão-Redistribuição;24/08/2017;Causas Supervenientes à Sentença;1;0
1,0101E+19;Conclusão-Petição;18/04/2018;Causas Supervenientes à Sentença;29;0
1,0101E+19;Petição;01/07/2019;Causas Supervenientes à Sentença;154;1
1,00166E+19;Conclusão-Distribuição;13/03/2017;Classificação e/ou Preterição;2;0
1,00166E+19;Conclusão-Documento;06/06/2017;Classificação e/ou Preterição;13;0
1,00166E+19;Redistribuição;19/02/2018;Classificação e/ou Preterição;651;1
1,00671E+19;Conclusão-Remessa;06/07/2017;Indenização por Dano Moral;1;0
1,00671E+19;Conclusão-Petição;13/04/2018;Indenização por Dano Moral;34;0
1,00671E+19;Conclusão-Juntada;15/02/2019;Indenização por Dano Moral;46;0
1,00671E+19;Decurso de Prazo;03/07/2019;Indenização por Dano Moral;152;1
1,00692E+19;Conclusão-Mudança de Classe Processual;17/07/2017;FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério;37;0
1,00692E+19;Conclusão-Petição;31/10/2017;FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério;156;0
1,00692E+19;Petição;23/10/2018;FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério;405;1
1,00797E+19;Conclusão-Remessa;27/07/2017;Outros;27;0
1,00797E+19;Conclusão-Decurso de Prazo;27/05/2019;Outros;189;0
1,00797E+19;Juntada;27/05/2019;Outros;189;1
1,00775E+19;Conclusão-Recebimento;21/07/2017;Outros;1;0
1,00775E+19;Conclusão-Juntada;27/05/2019;Outros;32;0
1,00775E+19;Decurso de Prazo;29/08/2019;Outros;95;1
1,0195E+19;Conclusão-Redistribuição;20/02/2018;Contratos Bancários;49;0
1,0195E+19;Decurso de Prazo;24/08/2019;Contratos Bancários;100;1
1,00189E+19;Conclusão-Remessa;20/02/2018;Outros;133;0
1,00189E+19;Conclusão-Decurso de Prazo;23/04/2019;Outros;63;0
1,00189E+19;Decurso de Prazo;10/08/2019;Outros;114;1
1,00271E+19;Conclusão-Remessa;20/02/2018;Outros;49;0
1,00271E+19;Conclusão-Juntada;27/05/2019;Outros;33;0
1,00271E+19;Petição;29/06/2019;Outros;156;1
1,00301E+19;Conclusão-Redistribuição;20/02/2018;Outros;49;0
1,00301E+19;Conclusão-Decurso de Prazo;06/02/2019;Outros;147;0
1,00301E+19;Decurso de Prazo;23/08/2019;Outros;101;1
1,00193E+19;Conclusão-Remessa;20/02/2018;Outros;49;0
1,00193E+19;Conclusão-Remessa;27/05/2019;Outros;189;1
1,01971E+19;Conclusão-Remessa;20/02/2018;Indenização por Dano Moral;50;0
1,01971E+19;Conclusão-Decurso de Prazo;12/11/2018;Indenização por Dano Moral;18;0
1,01971E+19;Conclusão-Juntada;16/05/2019;Indenização por Dano Moral;19;0
1,01971E+19;Decurso de Prazo;07/09/2019;Indenização por Dano Moral;86;1
1,00002E+19;Conclusão-Recebimento;20/02/2018;Outros;49;0
1,00002E+19;Conclusão-Petição;27/05/2019;Outros;189;0
1,00002E+19;Juntada;27/05/2019;Outros;189;1
1,00344E+19;Conclusão-Juntada;20/02/2018;RMI sem incidência de Teto Limitador;49;0
1,00344E+19;Conclusão-Petição;05/11/2018;RMI sem incidência de Teto Limitador;9;0
1,00344E+19;Conclusão-Decurso de Prazo;08/03/2019;RMI sem incidência de Teto Limitador;69;0
1,00344E+19;Decurso de Prazo;23/08/2019;RMI sem incidência de Teto Limitador;101;1
1,00336E+19;Conclusão-Recebimento;20/02/2018;Outros;1;0
1,00336E+19;Conclusão-Expedição de documento;05/04/2018;Outros;8;0
1,00336E+19;Conclusão-Juntada;05/11/2018;Outros;18;0
1,00336E+19;Conclusão-Ato ordinatorio;23/11/2018;Outros;161;0
1,00336E+19;Petição;07/06/2019;Outros;178;1
1,0173E+19;Conclusão-Remessa;19/12/2017;Causas Supervenientes à Sentença;23;0
1,0173E+19;Conclusão-Petição;17/04/2018;Causas Supervenientes à Sentença;38;0
1,0173E+19;Conclusão-Petição;23/04/2019;Causas Supervenientes à Sentença;223;1
1,01619E+19;Conclusão-Remessa;30/11/2017;Causas Supervenientes à Sentença;1;0
1,01619E+19;Conclusão-Petição;23/02/2018;Causas Supervenientes à Sentença;41;0
1,01619E+19;Decurso de Prazo;05/08/2019;Causas Supervenientes à Sentença;119;1
1,01602E+19;Conclusão-Mudança de Classe Processual;01/12/2017;Causas Supervenientes à Sentença;4;0
1,01602E+19;Conclusão-Expedição de documento;22/02/2018;Causas Supervenientes à Sentença;48;0
1,01602E+19;Petição;01/07/2019;Causas Supervenientes à Sentença;154;1
1,0173E+19;Conclusão-Remessa;01/12/2017;Causas Supervenientes à Sentença;3;0
1,0173E+19;Conclusão-Petição;23/02/2018;Causas Supervenientes à Sentença;41;0
1,0173E+19;Petição;01/07/2019;Causas Supervenientes à Sentença;154;1
1,01345E+19;Conclusão-Remessa;10/10/2017;Causas Supervenientes à Sentença;34;0
1,01345E+19;Conclusão-Redistribuição;05/12/2017;Causas Supervenientes à Sentença;37;0
1,01345E+19;Conclusão-Petição;23/02/2018;Causas Supervenientes à Sentença;41;0
1,01345E+19;Petição;27/08/2019;Causas Supervenientes à Sentença;97;1
1,01551E+19;Conclusão-Remessa;01/12/2017;Causas Supervenientes à Sentença;3;0
1,01551E+19;Conclusão-Remessa;11/12/2017;Causas Supervenientes à Sentença;1;0
1,01551E+19;Conclusão-Petição;23/02/2018;Causas Supervenientes à Sentença;41;0
1,01551E+19;Conclusão-Petição;13/11/2018;Causas Supervenientes à Sentença;16;0
1,01551E+19;Conclusão-Decurso de Prazo;02/04/2019;Causas Supervenientes à Sentença;161;0
1,01551E+19;Ato ordinatorio;10/09/2019;Causas Supervenientes à Sentença;83;1
1,01456E+19;Conclusão-Remessa;30/11/2017;Causas Supervenientes à Sentença;1;0
1,01456E+19;Conclusão-Redistribuição;05/12/2017;Causas Supervenientes à Sentença;2;0
1,01456E+19;Conclusão-Petição;22/02/2018;Causas Supervenientes à Sentença;48;0
1,01456E+19;Petição;01/07/2019;Causas Supervenientes à Sentença;154;1
1,01467E+19;Conclusão-Remessa;30/10/2017;Causas Supervenientes à Sentença;14;0
1,01467E+19;Conclusão-Redistribuição;21/11/2017;Causas Supervenientes à Sentença;2;0
1,01467E+19;Conclusão-Petição;26/02/2018;Causas Supervenientes à Sentença;44;0
1,01467E+19;Petição;01/07/2019;Causas Supervenientes à Sentença;154;1
1,01535E+19;Conclusão-Remessa;17/11/2017;Causas Supervenientes à Sentença;3;0
1,01535E+19;Conclusão-Redistribuição;21/11/2017;Causas Supervenientes à Sentença;2;0
1,01535E+19;Conclusão-Petição;26/02/2018;Causas Supervenientes à Sentença;44;0
1,01535E+19;Petição;01/07/2019;Causas Supervenientes à Sentença;154;1
1,01367E+19;Conclusão-Mudança de Classe Processual;09/10/2017;Causas Supervenientes à Sentença;35;0
1,01367E+19;Conclusão-Remessa;21/11/2017;Causas Supervenientes à Sentença;2;0
1,01367E+19;Conclusão-Petição;26/02/2018;Causas Supervenientes à Sentença;44;0
1,01367E+19;Decurso de Prazo;05/08/2019;Causas Supervenientes à Sentença;119;1
1,00045E+19;Conclusão-Remessa;27/02/2018;Outros;42;0
1,00045E+19;Conclusão-Remessa;27/05/2019;Outros;189;1
1,0174E+19;Conclusão-Remessa;04/12/2017;IRPF/Imposto de Renda de Pessoa Física;14;0
1,0174E+19;Conclusão-Petição;08/02/2018;IRPF/Imposto de Renda de Pessoa Física;1;0
1,0174E+19;Conclusão-Ato ordinatorio;09/02/2018;IRPF/Imposto de Renda de Pessoa Física;14;0
1,0174E+19;Conclusão-Petição;12/03/2018;IRPF/Imposto de Renda de Pessoa Física;113;0
1,0174E+19;Juntada;04/07/2019;IRPF/Imposto de Renda de Pessoa Física;151;1
1,00103E+19;Conclusão-Remessa;31/01/2018;Reintegração;1;0
1,00103E+19;Conclusão-Redistribuição;22/02/2018;Reintegração;47;0
1,00103E+19;Conclusão-Juntada;08/10/2018;Reintegração;270;0
1,00103E+19;Juntada;05/07/2019;Reintegração;150;1
1,01536E+19;Conclusão-Mudança de Classe Processual;27/11/2017;Causas Supervenientes à Sentença;1;0
1,01536E+19;Conclusão-Redistribuição;30/11/2017;Causas Supervenientes à Sentença;77;0
1,01536E+19;Conclusão-Petição;22/02/2018;Causas Supervenientes à Sentença;47;0
1,01536E+19;Decurso de Prazo;05/08/2019;Causas Supervenientes à Sentença;119;1
1,01603E+19;Conclusão-Mudança de Classe Processual;28/11/2017;Causas Supervenientes à Sentença;1;0
1,01603E+19;Conclusão-Remessa;30/11/2017;Causas Supervenientes à Sentença;77;0
1,01603E+19;Conclusão-Petição;22/02/2018;Causas Supervenientes à Sentença;42;0
1,01603E+19;Decurso de Prazo;05/08/2019;Causas Supervenientes à Sentença;119;1
1,01616E+19;Conclusão-Juntada;28/11/2017;Causas Supervenientes à Sentença;1;0
1,01616E+19;Conclusão-Remessa;30/11/2017;Causas Supervenientes à Sentença;77;0
1,01616E+19;Conclusão-Petição;22/02/2018;Causas Supervenientes à Sentença;47;0
1,01616E+19;Petição;01/07/2019;Causas Supervenientes à Sentença;154;1
1,00406E+19;Conclusão-Remessa;01/03/2018;Outros;40;0
1,00406E+19;Conclusão-Decurso de Prazo;08/10/2018;Outros;9;0
1,00406E+19;Conclusão-Juntada;08/04/2019;Outros;8;0
1,00406E+19;Decurso de Prazo;07/08/2019;Outros;117;1
1,01617E+19;Conclusão-Outros;28/11/2017;Causas Supervenientes à Sentença;2;0
1,01617E+19;Conclusão-Redistribuição;30/11/2017;Causas Supervenientes à Sentença;1;0
1,01617E+19;Conclusão-Petição;22/02/2018;Causas Supervenientes à Sentença;47;0
1,01617E+19;Decurso de Prazo;05/08/2019;Causas Supervenientes à Sentença;119;1
1,01616E+19;Conclusão-Outros;28/11/2017;Causas Supervenientes à Sentença;2;0
1,01616E+19;Conclusão-Redistribuição;30/11/2017;Causas Supervenientes à Sentença;1;0
1,01616E+19;Conclusão-Petição;22/02/2018;Causas Supervenientes à Sentença;42;0
1,01616E+19;Decurso de Prazo;05/08/2019;Causas Supervenientes à Sentença;119;1
1,00619E+19;Conclusão-Documento;08/08/2016;Contratos Bancários;303;0
1,00619E+19;Conclusão-Decurso de Prazo;23/02/2018;Contratos Bancários;46;0
1,00619E+19;Conclusão-Juntada;27/03/2019;Contratos Bancários;90;0
1,00619E+19;Decurso de Prazo;10/08/2019;Contratos Bancários;114;1
1,01801E+19;Conclusão-Remessa;12/12/2017;Convênio;1;0
1,01801E+19;Conclusão-Juntada;15/02/2019;Convênio;144;0
1,01801E+19;Juntada;09/07/2019;Convênio;146;1
1,01602E+19;Conclusão-Remessa;04/12/2017;Causas Supervenientes à Sentença;1;0
1,01602E+19;Conclusão-Redistribuição;11/12/2017;Causas Supervenientes à Sentença;1;0
1,01602E+19;Conclusão-Petição;13/03/2018;Causas Supervenientes à Sentença;70;0
1,01602E+19;Decurso de Prazo;05/08/2019;Causas Supervenientes à Sentença;119;1
1,01874E+19;Conclusão-Remessa;11/01/2018;Outros;47;0
1,01874E+19;Conclusão-Decurso de Prazo;20/06/2018;Outros;93;0
1,01874E+19;Conclusão-Decurso de Prazo;23/04/2019;Outros;63;0
1,01874E+19;Decurso de Prazo;10/08/2019;Outros;114;1
1,00382E+19;Conclusão-Remessa;23/02/2018;Outros;3;0
1,00382E+19;Conclusão-Decurso de Prazo;06/09/2018;Outros;90;0
1,00382E+19;Decurso de Prazo;24/08/2019;Outros;100;1
1,01512E+19;Conclusão-Remessa;19/12/2017;Contratos Bancários;29;0
1,01512E+19;Conclusão-Mandado;23/02/2018;Contratos Bancários;46;0
1,01512E+19;Conclusão-Juntada;27/03/2019;Contratos Bancários;91;0
1,01512E+19;Decurso de Prazo;10/08/2019;Contratos Bancários;114;1
1,01882E+19;Conclusão-Remessa;11/01/2018;Outros;47;0
1,01882E+19;Conclusão-Decurso de Prazo;18/05/2018;Outros;154;0
1,01882E+19;Conclusão-Decurso de Prazo;12/12/2018;Outros;103;0
1,01882E+19;Decurso de Prazo;07/08/2019;Outros;117;1
1,01555E+19;Conclusão-Remessa;17/11/2017;Multas e demais Sanções;3;0
1,01555E+19;Conclusão-Petição;01/12/2017;Multas e demais Sanções;87;0
1,01555E+19;Conclusão-Decurso de Prazo;13/06/2018;Multas e demais Sanções;2;0
1,01555E+19;Conclusão-Decurso de Prazo;27/05/2019;Multas e demais Sanções;189;1
1,00249E+19;Conclusão-Remessa;28/02/2018;Atualização de Conta;42;0
1,00249E+19;Conclusão-Juntada;08/10/2018;Atualização de Conta;269;0
1,00249E+19;Juntada;04/07/2019;Atualização de Conta;151;1
1,01817E+19;Conclusão-Remessa;14/12/2017;Outros;4;0
1,01817E+19;Conclusão-Redistribuição;18/12/2017;Outros;1;0
1,01817E+19;Conclusão-Redistribuição;30/01/2018;Outros;8;0
1,01817E+19;Suspensão ou Sobrestamento;05/03/2018;Outros;637;1
1,00421E+19;Conclusão-Remessa;12/06/2018;Outros;3;0
1,00421E+19;Conclusão-Remessa;27/05/2019;Outros;189;1
1,01568E+19;Conclusão-Remessa;28/11/2017;Outros;1;0
1,01568E+19;Conclusão-Decurso de Prazo;06/09/2018;Outros;17;0
1,01568E+19;Conclusão-Petição;18/02/2019;Outros;18;0
1,01568E+19;Petição;07/06/2019;Outros;178;1
1,01534E+19;Conclusão-Redistribuição;20/11/2017;Causas Supervenientes à Sentença;1;0
1,01534E+19;Conclusão-Remessa;21/11/2017;Causas Supervenientes à Sentença;2;0
1,01534E+19;Conclusão-Petição;13/03/2018;Causas Supervenientes à Sentença;70;0
1,01534E+19;Decurso de Prazo;05/08/2019;Causas Supervenientes à Sentença;119;1
1,01362E+19;Conclusão-Remessa;06/10/2017;Causas Supervenientes à Sentença;4;0
1,01362E+19;Conclusão-Redistribuição;11/10/2017;Causas Supervenientes à Sentença;7;0
1,01362E+19;Conclusão-Petição;12/03/2018;Causas Supervenientes à Sentença;71;0
1,01362E+19;Decurso de Prazo;05/08/2019;Causas Supervenientes à Sentença;119;1
1,01366E+19;Conclusão-Remessa;09/10/2017;Causas Supervenientes à Sentença;7;0
1,01366E+19;Conclusão-Remessa;17/10/2017;Causas Supervenientes à Sentença;1;0
1,01366E+19;Conclusão-Petição;13/03/2018;Causas Supervenientes à Sentença;70;0
1,01366E+19;Decurso de Prazo;05/08/2019;Causas Supervenientes à Sentença;119;1
1,01344E+19;Conclusão-Remessa;06/10/2017;Causas Supervenientes à Sentença;3;0
1,01344E+19;Conclusão-Remessa;11/10/2017;Causas Supervenientes à Sentença;7;0
1,01344E+19;Conclusão-Petição;12/03/2018;Causas Supervenientes à Sentença;71;0
1,01344E+19;Decurso de Prazo;05/08/2019;Causas Supervenientes à Sentença;119;1
1,01947E+19;Conclusão-Documento;02/02/2018;FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério;5;0
1,01947E+19;Suspensão ou Sobrestamento;07/03/2018;FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério;635;1
1,01474E+19;Conclusão-Remessa;30/11/2017;Causas Supervenientes à Sentença;1;0
1,01474E+19;Conclusão-Remessa;01/12/2017;Causas Supervenientes à Sentença;3;0
1,01474E+19;Conclusão-Petição;14/05/2018;Causas Supervenientes à Sentença;176;0
1,01474E+19;Decurso de Prazo;24/08/2019;Causas Supervenientes à Sentença;100;1
1,01366E+19;Conclusão-Remessa;09/10/2017;Causas Supervenientes à Sentença;2;0
1,01366E+19;Conclusão-Remessa;11/10/2017;Causas Supervenientes à Sentença;7;0
1,01366E+19;Conclusão-Petição;13/03/2018;Causas Supervenientes à Sentença;70;0
1,01366E+19;Decurso de Prazo;05/08/2019;Causas Supervenientes à Sentença;119;1
1,01372E+19;Conclusão-Mero expediente;11/10/2017;Contratos Bancários;7;0
1,01372E+19;Conclusão-Mero expediente;27/05/2019;Contratos Bancários;189;1
1,01526E+19;Conclusão-Remessa;14/08/2018;Outros;101;0
1,01526E+19;Petição;01/06/2019;Outros;184;1
1,00066E+19;Conclusão-Recebimento;08/03/2018;Outros;34;0
1,00066E+19;Conclusão-Petição;12/04/2018;Outros;6;0
1,00066E+19;Conclusão-Redistribuição;26/06/2018;Outros;1;0
1,00066E+19;Suspensão ou Sobrestamento;12/11/2018;Outros;385;1
1,0013E+19;Conclusão-Documento;05/02/2018;FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério;2;0
1,0013E+19;Conclusão-Reativação;31/08/2018;FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério;45;0
1,0013E+19;Petição;27/11/2018;FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério;370;1
1,0133E+19;Conclusão-Mudança de Classe Processual;02/10/2017;Gratificação de Incentivo;3;0
1,0133E+19;Conclusão-Redistribuição;06/10/2017;Gratificação de Incentivo;3;0
1,0133E+19;Conclusão-Petição;17/04/2018;Gratificação de Incentivo;30;0
1,0133E+19;Petição;27/06/2019;Gratificação de Incentivo;158;1
1,0135E+19;Conclusão-Remessa;09/10/2017;Outros;2;0
1,0135E+19;Conclusão-Expedição de documento;12/03/2018;Outros;113;0
1,0135E+19;Juntada;05/07/2019;Outros;150;1
1,01669E+19;Conclusão-Remessa;20/08/2018;Outros;95;0
1,01669E+19;Petição;28/05/2019;Outros;188;1
1,0022E+19;Conclusão-Remessa;01/02/2018;Outros;4;0
1,0022E+19;Conclusão-Decurso de Prazo;16/08/2018;Outros;4;0
1,0022E+19;Conclusão-Documento;16/05/2019;Outros;76;0
1,0022E+19;Decurso de Prazo;03/09/2019;Outros;90;1
1,01681E+19;Conclusão-Remessa;22/08/2018;Contratos Bancários;89;0
1,01681E+19;Decurso de Prazo;24/08/2019;Contratos Bancários;100;1
1,01549E+19;Conclusão-Remessa;14/08/2018;Outros;3;0
1,01549E+19;Conclusão-Petição;27/05/2019;Outros;189;0
1,01549E+19;Juntada;27/05/2019;Outros;189;1
1,01688E+19;Conclusão-Remessa;28/08/2018;Outros;1;0
1,01688E+19;Conclusão-Redistribuição;29/08/2018;Outros;13;0
1,01688E+19;Conclusão-Juntada;27/05/2019;Outros;128;0
1,01688E+19;Conclusão-Juntada;02/10/2019;Outros;61;1
1,01688E+19;Conclusão-Remessa;22/08/2018;Anulação;5;0
1,01688E+19;Conclusão-Juntada;27/05/2019;Anulação;9;0
1,01688E+19;Decurso de Prazo;07/09/2019;Anulação;86;1
1,01322E+19;Conclusão-Remessa;29/09/2017;Outros;5;0
1,01322E+19;Conclusão-Remessa;15/02/2019;Outros;290;1
1,00746E+19;Conclusão-Remessa;17/04/2018;Outros;1;0
1,00746E+19;Conclusão-Petição;09/08/2018;Outros;5;0
1,00746E+19;Conclusão-Petição;27/05/2019;Outros;189;0
1,00746E+19;Juntada;27/05/2019;Outros;189;1
1,01707E+19;Conclusão-Remessa;28/11/2017;Outros;2;0
1,01707E+19;Conclusão-Petição;08/02/2018;Outros;60;0
1,01707E+19;Conclusão-Juntada;15/02/2019;Outros;140;0
